id,date_ms,sym,fund,next
1948,1787699137277,AGIUSDT,-1.7775,1787702400000
1949,1787699142692,APPSTOCKUSDT,0.2029,1787702400000
1950,1787699154220,BMTUSDT,-0.3016,1787702400000
1951,1787699156362,BSPUSDT,0.1327,1787702400000
1952,1787699172123,ESPORTSUSDT,0.1131,1787702400000
1953,1787699178044,GEVUSDT,0.2191,1787702400000
1954,1787699183319,HOMEUSDT,-0.2045,1787702400000
1955,1787699189435,JSTUSDT,-0.1804,1787702400000
1956,1787699197166,MAUSDT,-0.222,1787702400000
1957,1787699731986,1000BTTUSDT,-0.3443,1787702400000
1958,1787699732986,1000RATSUSDT,0.122,1787702400000
1959,1787699735027,ACEUSDT,-0.1668,1787702400000
1960,1787699736322,ACXUSDT,-0.2769,1787702400000
1961,1787699737953,AGIUSDT,-1.7462,1787702400000
1962,1787699742704,APPSTOCKUSDT,0.1957,1787702400000
1963,1787699754231,BMTUSDT,-0.2719,1787702400000
1964,1787699756389,BSPUSDT,0.14,1787702400000
1965,1787699771867,ESPORTSUSDT,0.1189,1787702400000
1966,1787699777822,GEVUSDT,0.2171,1787702400000
1967,1787699783118,HOMEUSDT,-0.2116,1787702400000
1968,1787699789231,JSTUSDT,-0.1763,1787702400000
1969,1787699796964,MAUSDT,-0.227,1787702400000
1970,1787700331860,1000BTTUSDT,-0.3423,1787702400000
1971,1787700332870,1000RATSUSDT,0.1107,1787702400000
1972,1787700334875,ACEUSDT,-0.1617,1787702400000
1973,1787700335549,ACXUSDT,-0.3056,1787702400000
1974,1787700337258,AGIUSDT,-1.7401,1787702400000
1975,1787700342655,APPSTOCKUSDT,0.1921,1787702400000
1976,1787700354147,BMTUSDT,-0.2467,1787702400000
1977,1787700356298,BSPUSDT,0.144,1787702400000
1978,1787700372099,ESPORTSUSDT,0.1186,1787702400000
1979,1787700378046,GEVUSDT,0.2155,1787702400000
1980,1787700383309,HOMEUSDT,-0.2161,1787702400000
1981,1787700389423,JSTUSDT,-0.1725,1787702400000
1982,1787700397142,MAUSDT,-0.2314,1787702400000
1983,1787700932532,1000BTTUSDT,-0.3507,1787702400000
1984,1787700935513,ACEUSDT,-0.16,1787702400000
1985,1787700936493,ACXUSDT,-0.3108,1787702400000
1986,1787700937815,AGIUSDT,-1.7531,1787702400000
1987,1787700942250,APPSTOCKUSDT,0.1912,1787702400000
1988,1787700953421,BMTUSDT,-0.2336,1787702400000
1989,1787700955563,BSPUSDT,0.1423,1787702400000
1990,1787700971019,ESPORTSUSDT,0.1125,1787702400000
1991,1787700976948,GEVUSDT,0.2127,1787702400000
1992,1787700982211,HOMEUSDT,-0.219,1787702400000
1993,1787700988290,JSTUSDT,-0.1695,1787702400000
1994,1787700996013,MAUSDT,-0.2357,1787702400000
1995,1787701532347,1000BTTUSDT,-0.3542,1787702400000
1996,1787701535324,ACEUSDT,-0.1635,1787702400000
1997,1787701536053,ACXUSDT,-0.3197,1787702400000
1998,1787701537396,AGIUSDT,-1.7897,1787702400000
1999,1787701542483,APPSTOCKUSDT,0.1833,1787702400000
2000,1787701553983,BMTUSDT,-0.2258,1787702400000
2001,1787701556127,BSPUSDT,0.1341,1787702400000
2002,1787701571899,ESPORTSUSDT,0.1109,1787702400000
2003,1787701577820,GEVUSDT,0.2105,1787702400000
2004,1787701583085,HOMEUSDT,-0.2207,1787702400000
2005,1787701589196,JSTUSDT,-0.1658,1787702400000
2006,1787701596957,MAUSDT,-0.2397,1787702400000
2007,1787702132039,1000BTTUSDT,-0.3532,1787702400000
2008,1787702135031,ACEUSDT,-0.1668,1787702400000
2009,1787702135705,ACXUSDT,-0.3338,1787702400000
2010,1787702137348,AGIUSDT,-1.8261,1787702400000
2011,1787702142743,APPSTOCKUSDT,0.1729,1787702400000
2012,1787702153915,BMTUSDT,-0.2117,1787702400000
2013,1787702156056,BSPUSDT,0.1274,1787702400000
2014,1787702171843,ESPORTSUSDT,0.1095,1787702400000
2015,1787702177761,GEVUSDT,0.2109,1787702400000
2016,1787702183033,HOMEUSDT,-0.2236,1787702400000
2017,1787702189130,JSTUSDT,-0.1621,1787702400000
2018,1787702196870,MAUSDT,-0.2427,1787702400000
2019,1787702731630,1000BTTUSDT,-0.2522,1787731200000
2020,1787702732636,1000RATSUSDT,0.1081,1787716800000
2021,1787702733809,4USDT,0.1613,1787716800000
2022,1787702734647,ACEUSDT,-0.292,1787716800000
2023,1787702735316,ACXUSDT,-0.4158,1787716800000
2024,1787702736647,AGIUSDT,-3.8353,1787731200000
2025,1787702741881,APLDUSDT,-0.1157,1787731200000
2026,1787702751076,BICOUSDT,-0.1341,1787731200000
2027,1787702753225,BMTUSDT,-0.345,1787716800000
2028,1787702755377,BSPUSDT,0.1225,1787731200000
2029,1787702756372,BXUSDT,-0.2491,1787731200000
2030,1787702775120,FOLKSUSDT,0.1212,1787716800000
2031,1787702775785,FWDIUSDT,0.161,1787731200000
2032,1787702776778,GEVUSDT,0.3105,1787731200000
2033,1787702782043,HOMEUSDT,-1.6152,1787716800000
2034,1787702790606,KORUUSDT,-0.2288,1787731200000
2035,1787702795922,MAUSDT,-0.4234,1787731200000
2036,1787702800569,MRNAUSDT,-0.3223,1787731200000
2037,1787703332149,1000BTTUSDT,-0.2549,1787731200000
2038,1787703335139,ACEUSDT,-0.2633,1787716800000
2039,1787703335812,ACXUSDT,-0.1371,1787716800000
2040,1787703337146,AGIUSDT,-4.0177,1787731200000
2041,1787703348875,B3USDT,-0.1166,1787716800000
2042,1787703354718,BMTUSDT,-0.2449,1787716800000
2043,1787703355730,BOTUSDT,0.1132,1787731200000
2044,1787703356909,BSPUSDT,0.1499,1787731200000
2045,1787703357927,BXUSDT,-0.5025,1787731200000
2046,1787703358956,CASHCATUSDT,0.2237,1787716800000
2047,1787703372735,ESPORTSUSDT,0.1059,1787716800000
2048,1787703378822,GEVUSDT,0.3467,1787731200000
2049,1787703384201,HOMEUSDT,-1.2496,1787716800000
2050,1787703393391,KSTRUSDT,-0.3294,1787731200000
2051,1787703398532,MAUSDT,-0.4061,1787731200000
2052,1787703402074,MONUSDT,-0.1014,1787731200000
2053,1787703932378,1000000MOGUSDT,0.1859,1787716800000
2054,1787703933059,1000BTTUSDT,-0.2954,1787731200000
2055,1787703936079,ACEUSDT,-0.3045,1787716800000
2056,1787703936750,ACXUSDT,-0.1248,1787716800000
2057,1787703938711,AGIUSDT,-3.5512,1787731200000
2058,1787703949254,B3USDT,-0.1025,1787716800000
2059,1787703954698,BMTUSDT,-0.3038,1787716800000
2060,1787703956846,BSPUSDT,0.1714,1787731200000
2061,1787703957846,BXUSDT,-0.477,1787731200000
2062,1787703958843,CASHCATUSDT,0.1758,1787716800000
2063,1787703965444,CSOPSKHYNIX2LUSDT,0.1353,1787731200000
2064,1787703978288,GEVUSDT,0.2989,1787731200000
2065,1787703983564,HOMEUSDT,-1.4985,1787716800000
2066,1787703989665,JSTUSDT,-0.1114,1787731200000
2067,1787703992636,KSTRUSDT,-0.3549,1787731200000
2068,1787703997428,MAUSDT,-0.3184,1787731200000
2069,1787704000919,MONUSDT,-0.1011,1787731200000
2070,1787704532405,1000BTTUSDT,-0.2168,1787731200000
2071,1787704535450,ACEUSDT,-0.2952,1787716800000
2072,1787704536173,ACXUSDT,-0.1341,1787716800000
2073,1787704537825,AGIUSDT,-3.1749,1787731200000
2074,1787704542922,APPSTOCKUSDT,0.1188,1787731200000
2075,1787704554141,BMTUSDT,-0.282,1787716800000
2076,1787704556611,BSPUSDT,0.1677,1787731200000
2077,1787704557610,BXUSDT,-0.4153,1787731200000
2078,1787704578229,GEVUSDT,0.3377,1787731200000
2079,1787704583520,HOMEUSDT,-1.564,1787716800000
2080,1787704589632,JSTUSDT,-0.1172,1787731200000
2081,1787704592608,KSTRUSDT,-0.3851,1787731200000
2082,1787704597399,MAUSDT,-0.3198,1787731200000
2083,1787704600877,MONUSDT,-0.1118,1787731200000
2084,1787705132395,1000BTTUSDT,-0.189,1787731200000
2085,1787705135434,ACEUSDT,-0.2901,1787716800000
2086,1787705136130,ACXUSDT,-0.1349,1787716800000
2087,1787705137478,AGIUSDT,-3.3629,1787731200000
2088,1787705154371,BMTUSDT,-0.3066,1787716800000
2089,1787705156521,BSPUSDT,0.1197,1787731200000
2090,1787705157516,BXUSDT,-0.3645,1787731200000
2091,1787705177900,GEVUSDT,0.3872,1787731200000
2092,1787705183168,HOMEUSDT,-1.4905,1787716800000
2093,1787705191588,KODEX200USDT,0.104,1787731200000
2094,1787705192260,KSTRUSDT,-0.4115,1787731200000
2095,1787705197042,MAUSDT,-0.3396,1787731200000
2096,1787705200505,MONUSDT,-0.1199,1787731200000
2097,1787705732151,1000BTTUSDT,-0.261,1787731200000
2098,1787705735257,ACEUSDT,-0.3435,1787716800000
2099,1787705735937,ACXUSDT,-0.131,1787716800000
2100,1787705737286,AGIUSDT,-3.1313,1787731200000
2101,1787705753391,BLENDUSDT,-0.1325,1787716800000
2102,1787705754225,BMTUSDT,-0.2879,1787716800000
2103,1787705756377,BSPUSDT,0.104,1787731200000
2104,1787705757375,BXUSDT,-0.354,1787731200000
2105,1787705777806,GEVUSDT,0.3935,1787731200000
2106,1787705783092,HOMEUSDT,-1.4355,1787716800000
2107,1787705791487,KODEX200USDT,0.1971,1787731200000
2108,1787705792157,KSTRUSDT,-0.4312,1787731200000
2109,1787705796937,MAUSDT,-0.3464,1787731200000
2110,1787705800398,MONUSDT,-0.1167,1787731200000
2111,1787706331636,1000BTTUSDT,-0.2683,1787731200000
2112,1787706334652,ACEUSDT,-0.3749,1787716800000
2113,1787706336658,AGIUSDT,-2.7105,1787731200000
2114,1787706352393,BLENDUSDT,-0.2624,1787716800000
2115,1787706353224,BMTUSDT,-0.2063,1787716800000
2116,1787706355368,BSPUSDT,0.1041,1787731200000
2117,1787706356360,BXUSDT,-0.3512,1787731200000
2118,1787706371129,ESPORTSUSDT,0.103,1787716800000
2119,1787706377049,GEVUSDT,0.4013,1787731200000
2120,1787706382315,HOMEUSDT,-1.3333,1787716800000
2121,1787706390698,KODEX200USDT,0.1403,1787731200000
2122,1787706391364,KSTRUSDT,-0.2973,1787731200000
2123,1787706396134,MAUSDT,-0.3391,1787731200000
2124,1787706399590,MONUSDT,-0.111,1787731200000
2125,1787706932217,1000BTTUSDT,-0.2333,1787731200000
2126,1787706935203,ACEUSDT,-0.3829,1787716800000
2127,1787706938135,AGIUSDT,-2.505,1787731200000
2128,1787706953260,BLENDUSDT,-0.3205,1787716800000
2129,1787706954090,BMTUSDT,-0.1347,1787716800000
2130,1787706957221,BXUSDT,-0.33,1787731200000
2131,1787706977658,GEVUSDT,0.3782,1787731200000
2132,1787706982921,HOMEUSDT,-1.1706,1787716800000
2133,1787706991972,KSTRUSDT,-0.2204,1787731200000
2134,1787706996750,MAUSDT,-0.3342,1787731200000
2135,1787707532428,1000BTTUSDT,-0.2114,1787731200000
2136,1787707535448,ACEUSDT,-0.3833,1787716800000
2137,1787707537453,AGIUSDT,-2.3647,1787731200000
2138,1787707553310,BLENDUSDT,-0.2996,1787716800000
2139,1787707557268,BXUSDT,-0.3014,1787731200000
2140,1787707578346,GEVUSDT,0.3424,1787731200000
2141,1787707583616,HOMEUSDT,-1.0478,1787716800000
2142,1787707592692,KSTRUSDT,-0.1717,1787731200000
2143,1787707597488,MAUSDT,-0.3254,1787731200000
2144,1787707599812,MINIMAXUSDT,-0.1018,1787731200000
2145,1787708132189,1000BTTUSDT,-0.2375,1787731200000
2146,1787708135185,ACEUSDT,-0.3764,1787716800000
2147,1787708137824,AGIUSDT,-2.1239,1787731200000
2148,1787708153002,BLENDUSDT,-0.2653,1787716800000
2149,1787708156950,BXUSDT,-0.2893,1787731200000
2150,1787708177394,GEVUSDT,0.2943,1787731200000
2151,1787708182677,HOMEUSDT,-0.9647,1787716800000
2152,1787708191151,KODEX200USDT,0.1109,1787731200000
2153,1787708191836,KSTRUSDT,-0.1091,1787731200000
2154,1787708196616,MAUSDT,-0.3173,1787731200000
2155,1787708732536,1000BTTUSDT,-0.2621,1787731200000
2156,1787708735597,ACEUSDT,-0.3696,1787716800000
2157,1787708737672,AGIUSDT,-2.0346,1787731200000
2158,1787708753538,BLENDUSDT,-0.2523,1787716800000
2159,1787708757498,BXUSDT,-0.2842,1787731200000
2160,1787708777970,GEVUSDT,0.2464,1787731200000
2161,1787708783235,HOMEUSDT,-0.9575,1787716800000
2162,1787708786206,INTUUSDT,0.1878,1787731200000
2163,1787708791640,KODEX200USDT,0.1473,1787731200000
2164,1787708797097,MAUSDT,-0.3062,1787731200000
2165,1787709331861,1000BTTUSDT,-0.2658,1787731200000
2166,1787709334860,ACEUSDT,-0.3604,1787716800000
2167,1787709337174,AGIUSDT,-2.0172,1787731200000
2168,1787709352956,BLENDUSDT,-0.2105,1787716800000
2169,1787709356919,BXUSDT,-0.2817,1787731200000
2170,1787709365479,CXMTUSDT,-0.1157,1787731200000
2171,1787709377426,GEVUSDT,0.1979,1787731200000
2172,1787709382742,HOMEUSDT,-0.9584,1787716800000
2173,1787709385730,INTUUSDT,0.2096,1787731200000
2174,1787709391196,KODEX200USDT,0.1333,1787731200000
2175,1787709396652,MAUSDT,-0.303,1787731200000
2176,1787709932312,1000BTTUSDT,-0.2836,1787731200000
2177,1787709935310,ACEUSDT,-0.3515,1787716800000
2178,1787709937304,AGIUSDT,-2.0893,1787731200000
2179,1787709952080,BICOUSDT,-0.1053,1787731200000
2180,1787709953405,BLENDUSDT,-0.1713,1787716800000
2181,1787709957357,BXUSDT,-0.2708,1787731200000
2182,1787709965938,CXMTUSDT,-0.1199,1787731200000
2183,1787709977783,GEVUSDT,0.169,1787731200000
2184,1787709983056,HOMEUSDT,-0.9107,1787716800000
2185,1787709986026,INTUUSDT,0.1765,1787731200000
2186,1787709991464,KODEX200USDT,0.1067,1787731200000
2187,1787709996919,MAUSDT,-0.3006,1787731200000
2188,1787710531832,1000BTTUSDT,-0.2909,1787731200000
2189,1787710534853,ACEUSDT,-0.344,1787716800000
2190,1787710536854,AGIUSDT,-1.9697,1787731200000
2191,1787710551301,BICOUSDT,-0.1212,1787731200000
2192,1787710552622,BLENDUSDT,-0.1384,1787716800000
2193,1787710556579,BXUSDT,-0.2599,1787731200000
2194,1787710565444,CXMTUSDT,-0.117,1787731200000
2195,1787710577286,GEVUSDT,0.154,1787731200000
2196,1787710582553,HOMEUSDT,-0.8613,1787716800000
2197,1787710585521,INTUUSDT,0.1469,1787731200000
2198,1787710596692,MAUSDT,-0.2944,1787731200000
2199,1787711132518,1000BTTUSDT,-0.2761,1787731200000
2200,1787711135531,ACEUSDT,-0.3318,1787716800000
2201,1787711137553,AGIUSDT,-1.8489,1787731200000
2202,1787711152325,BICOUSDT,-0.1218,1787731200000
2203,1787711153651,BLENDUSDT,-0.1134,1787716800000
2204,1787711154813,BNCUSDT,0.166,1787731200000
2205,1787711157619,BXUSDT,-0.2193,1787731200000
2206,1787711166180,CXMTUSDT,-0.1062,1787731200000
2207,1787711178015,GEVUSDT,0.1612,1787731200000
2208,1787711183277,HOMEUSDT,-0.8173,1787716800000
2209,1787711186242,INTUUSDT,0.1542,1787731200000
2210,1787711197434,MAUSDT,-0.2938,1787731200000
2211,1787711732340,1000BTTUSDT,-0.2698,1787731200000
2212,1787711735334,ACEUSDT,-0.315,1787716800000
2213,1787711737406,AGIUSDT,-1.7536,1787731200000
2214,1787711751869,BICOUSDT,-0.1216,1787731200000
2215,1787711754349,BNCUSDT,0.2761,1787731200000
2216,1787711757576,BXUSDT,-0.1929,1787731200000
2217,1787711758574,CASHCATUSDT,0.1127,1787716800000
2218,1787711778016,GEVUSDT,0.155,1787731200000
2219,1787711783348,HOMEUSDT,-0.7751,1787716800000
2220,1787711786357,INTUUSDT,0.145,1787731200000
2221,1787711797391,MAUSDT,-0.2922,1787731200000
2222,1787712331823,1000BTTUSDT,-0.2659,1787731200000
2223,1787712334960,ACEUSDT,-0.2976,1787716800000
2224,1787712336967,AGIUSDT,-1.6605,1787731200000
2225,1787712351312,BICOUSDT,-0.1307,1787731200000
2226,1787712353801,BNCUSDT,0.3472,1787731200000
2227,1787712356601,BXUSDT,-0.1748,1787731200000
2228,1787712357605,CASHCATUSDT,0.1074,1787716800000
2229,1787712376068,FWDIUSDT,0.1439,1787731200000
2230,1787712377071,GEVUSDT,0.1539,1787731200000
2231,1787712382369,HOMEUSDT,-0.7308,1787716800000
2232,1787712385334,INTUUSDT,0.1222,1787731200000
2233,1787712396186,MAUSDT,-0.2855,1787731200000
2234,1787712932451,1000BTTUSDT,-0.2673,1787731200000
2235,1787712935739,ACEUSDT,-0.3015,1787716800000
2236,1787712937732,AGIUSDT,-1.5951,1787731200000
2237,1787712951197,BICOUSDT,-0.1364,1787731200000
2238,1787712953690,BNCUSDT,0.4058,1787731200000
2239,1787712956525,BXUSDT,-0.16,1787731200000
2240,1787712965133,CXMTUSDT,-0.1357,1787731200000
2241,1787712976011,FWDIUSDT,0.2169,1787731200000
2242,1787712977012,GEVUSDT,0.1426,1787731200000
2243,1787712982285,HOMEUSDT,-0.6885,1787716800000
2244,1787712985246,INTUUSDT,0.1175,1787731200000
2245,1787712996093,MAUSDT,-0.2799,1787731200000
2246,1787713000212,MOVEUSDT,-0.1548,1787716800000
2247,1787713532557,1000BTTUSDT,-0.2728,1787731200000
2248,1787713535554,ACEUSDT,-0.3011,1787716800000
2249,1787713537555,AGIUSDT,-1.5244,1787731200000
2250,1787713551389,BICOUSDT,-0.142,1787731200000
2251,1787713553860,BNCUSDT,0.4435,1787731200000
2252,1787713556670,BXUSDT,-0.1477,1787731200000
2253,1787713565241,CXMTUSDT,-0.1628,1787731200000
2254,1787713576122,FWDIUSDT,0.2794,1787731200000
2255,1787713577119,GEVUSDT,0.1282,1787731200000
2256,1787713582390,HOMEUSDT,-0.6364,1787716800000
2257,1787713585362,INTUUSDT,0.1001,1787731200000
2258,1787713596233,MAUSDT,-0.2734,1787731200000
2259,1787713600352,MOVEUSDT,-0.243,1787716800000
2260,1787714133446,1000BTTUSDT,-0.2852,1787731200000
2261,1787714136721,ACEUSDT,-0.3043,1787716800000
2262,1787714138701,AGIUSDT,-1.5464,1787731200000
2263,1787714152191,BICOUSDT,-0.1521,1787731200000
2264,1787714154665,BNCUSDT,0.4684,1787731200000
2265,1787714157474,BXUSDT,-0.1349,1787731200000
2266,1787714166376,CXMTUSDT,-0.2227,1787731200000
2267,1787714177242,FWDIUSDT,0.3117,1787731200000
2268,1787714178242,GEVUSDT,0.1122,1787731200000
2269,1787714183833,HOMEUSDT,-0.5869,1787716800000
2270,1787714197680,MAUSDT,-0.2698,1787731200000
2271,1787714201802,MOVEUSDT,-0.3543,1787716800000
2272,1787714732126,1000BTTUSDT,-0.3005,1787731200000
2273,1787714735127,ACEUSDT,-0.3058,1787716800000
2274,1787714737761,AGIUSDT,-1.5371,1787731200000
2275,1787714752534,BICOUSDT,-0.1527,1787731200000
2276,1787714755012,BNCUSDT,0.4653,1787731200000
2277,1787714757822,BXUSDT,-0.1286,1787731200000
2278,1787714766406,CXMTUSDT,-0.2952,1787731200000
2279,1787714777316,FWDIUSDT,0.2957,1787731200000
2280,1787714778313,GEVUSDT,0.1001,1787731200000
2281,1787714783622,HOMEUSDT,-0.5455,1787716800000
2282,1787714797445,MAUSDT,-0.27,1787731200000
2283,1787714801573,MOVEUSDT,-0.4132,1787716800000
2284,1787715332303,1000BTTUSDT,-0.3212,1787731200000
2285,1787715335305,ACEUSDT,-0.3054,1787716800000
2286,1787715337327,AGIUSDT,-1.5051,1787731200000
2287,1787715352240,BICOUSDT,-0.1455,1787731200000
2288,1787715354731,BNCUSDT,0.4539,1787731200000
2289,1787715357539,BXUSDT,-0.1163,1787731200000
2290,1787715366136,CXMTUSDT,-0.3374,1787731200000
2291,1787715377036,FWDIUSDT,0.2689,1787731200000
2292,1787715383312,HOMEUSDT,-0.5009,1787716800000
2293,1787715397176,MAUSDT,-0.2748,1787731200000
2294,1787715401322,MOVEUSDT,-0.4206,1787716800000
2295,1787715932570,1000BTTUSDT,-0.3548,1787731200000
2296,1787715936176,ACEUSDT,-0.3018,1787716800000
2297,1787715938170,AGIUSDT,-1.4861,1787731200000
2298,1787715951804,BICOUSDT,-0.1413,1787731200000
2299,1787715954290,BNCUSDT,0.4714,1787731200000
2300,1787715956111,BSPUSDT,0.1101,1787731200000
2301,1787715957104,BXUSDT,-0.1019,1787731200000
2302,1787715965650,CXMTUSDT,-0.3446,1787731200000
2303,1787715976499,FWDIUSDT,0.2461,1787731200000
2304,1787715982748,HOMEUSDT,-0.4702,1787716800000
2305,1787715996568,MAUSDT,-0.2822,1787731200000
2306,1787716000682,MOVEUSDT,-0.3936,1787716800000
2307,1787716532549,1000BTTUSDT,-0.3747,1787731200000
2308,1787716535541,ACEUSDT,-0.2957,1787716800000
2309,1787716537525,AGIUSDT,-1.4874,1787731200000
2310,1787716552151,BICOUSDT,-0.1352,1787731200000
2311,1787716554623,BNCUSDT,0.4594,1787731200000
2312,1787716556438,BSPUSDT,0.1075,1787731200000
2313,1787716566021,CXMTUSDT,-0.3248,1787731200000
2314,1787716576931,FWDIUSDT,0.2214,1787731200000
2315,1787716583226,HOMEUSDT,-0.4433,1787716800000
2316,1787716597013,MAUSDT,-0.2849,1787731200000
2317,1787716601129,MOVEUSDT,-0.3547,1787716800000
2318,1787717131969,1000BTTUSDT,-0.3748,1787731200000
2319,1787717134958,ACEUSDT,-0.4187,1787731200000
2320,1787717136981,AGIUSDT,-1.481,1787731200000
2321,1787717147822,B3USDT,-0.1623,1787731200000
2322,1787717151125,BICOUSDT,-0.136,1787731200000
2323,1787717153275,BMTUSDT,-0.3385,1787731200000
2324,1787717153616,BNCUSDT,0.4804,1787731200000
2325,1787717161553,COOKIEUSDT,-0.1173,1787731200000
2326,1787717165022,CXMTUSDT,-0.3025,1787731200000
2327,1787717168983,EDENUSDT,-0.366,1787731200000
2328,1787717173443,FIGHTUSDT,0.1161,1787731200000
2329,1787717174606,FLUIDUSDT,-0.2429,1787731200000
2330,1787717175934,FWDIUSDT,0.1975,1787731200000
2331,1787717182197,HOMEUSDT,-0.3507,1787731200000
2332,1787717196038,MAUSDT,-0.2907,1787731200000
2333,1787717203469,NESAUSDT,0.3609,1787731200000
2334,1787717732472,1000BTTUSDT,-0.3872,1787731200000
2335,1787717735498,ACEUSDT,-0.4231,1787731200000
2336,1787717737511,AGIUSDT,-1.4537,1787731200000
2337,1787717751974,BICOUSDT,-0.1419,1787731200000
2338,1787717754131,BMTUSDT,-0.8039,1787731200000
2339,1787717754474,BNCUSDT,0.51,1787731200000
2340,1787717764679,CSOPSAMSUNG2LUSDT,-0.1292,1787731200000
2341,1787717765841,CXMTUSDT,-0.273,1787731200000
2342,1787717767658,DJTUSDT,-0.1186,1787731200000
2343,1787717769810,EDENUSDT,-0.1516,1787731200000
2344,1787717775736,FLUIDUSDT,-0.1422,1787731200000
2345,1787717777080,FWDIUSDT,0.1765,1787731200000
2346,1787717783364,HOMEUSDT,-0.3833,1787731200000
2347,1787717797277,MAUSDT,-0.2894,1787731200000
2348,1787718332307,1000BTTUSDT,-0.3947,1787731200000
2349,1787718335324,ACEUSDT,-0.4312,1787731200000
2350,1787718335835,ACUUSDT,0.1179,1787731200000
2351,1787718337336,AGIUSDT,-1.416,1787731200000
2352,1787718351866,BICOUSDT,-0.1417,1787731200000
2353,1787718354021,BMTUSDT,-1.008,1787731200000
2354,1787718354360,BNCUSDT,0.5195,1787731200000
2355,1787718356686,BTRUSDT,0.1578,1787731200000
2356,1787718364602,CSOPSAMSUNG2LUSDT,-0.1205,1787731200000
2357,1787718365770,CXMTUSDT,-0.2492,1787731200000
2358,1787718367595,DJTUSDT,-0.1311,1787731200000
2359,1787718369755,EDENUSDT,-0.158,1787731200000
2360,1787718375398,FLUIDUSDT,-0.1481,1787731200000
2361,1787718376736,FWDIUSDT,0.1539,1787731200000
2362,1787718383038,HOMEUSDT,-0.3864,1787731200000
2363,1787718397005,MAUSDT,-0.2839,1787731200000
2364,1787718402950,MUSDT,0.1261,1787731200000
